ID,city,state,Ave_Price_2000,Ave_Price_2001,Ave_Price_2002,Ave_Price_2003,Ave_Price_2004,Ave_Price_2005,Ave_Price_2006,Ave_Price_2007,Ave_Price_2008,Ave_Price_2009,Ave_Price_2010,Ave_Price_2011,Ave_Price_2012,Ave_Price_2013,Ave_Price_2014,Ave_Price_2015,Ave_Price_2016,Ave_Price_2017,Ave_Price_2018,Ave_Price_2019,Ave_Price_2020,Ave_Price_2021,Ave_Price_2022,Ave_Price_2023,Total_Ave_Price
25112,Hicksville,NY,224522.63587806618,252801.91885308397,286369.15664692345,331543.5131135523,378653.22323079896,423419.4071224746,464191.20441746624,444635.7775743648,425043.6315012751,384608.9040302394,376057.45514917676,367985.73184515885,359227.62545752455,372390.7047866984,396081.79428673425,414540.17352257244,441616.0516645074,471334.0468727823,497652.71959649766,517605.5343809836,543595.670510182,585811.3220687866,630091.0881740255,639974.2336874522,426239.73018213856
21014,Urbandale,IA,162572.92820422506,168827.34638749776,175597.9981160883,184401.452424431,191780.5495068163,198325.32475743443,205599.24149684014,207649.01413773824,203717.0554578585,198053.1033639313,197241.60893943472,191159.43837014365,190915.80957205617,199460.93972096394,206357.775213416,214355.25889776516,226588.7017249577,237181.9103247508,246863.28847598974,254004.75230381914,261222.95600887775,284663.823376405,316202.9815291118,326179.1433195821,218705.1000679223
44042,Bartlett,IL,220857.22386093644,239572.11125570466,259961.37491888457,279007.5746656915,298881.5820918216,319825.6915142325,338560.11813063006,338293.32915556803,320452.36602596234,288506.3700597952,272515.98518899456,248304.3873064263,227602.02083405838,234980.22587160356,253812.10276559318,261790.29359857555,270682.39627134573,281480.07176910486,293427.1726932863,298779.96457122307,306207.56609702925,336722.9869995804,370480.73910049844,376201.57271898043,289037.7178110637
51302,Casselberry,FL,96249.90299303753,104184.14067571914,115074.02945029027,126621.80532892178,141963.9848466205,172959.7385093867,222050.09831308803,221298.23324108403,186481.1543435679,147593.9074594932,128298.67433782095,110215.02412752325,106819.42101737,123120.81687661108,139297.8463470129,150815.99635730396,168105.2487776909,184088.12656236056,203282.90181614822,219768.12509991284,236981.6478393135,270324.68892011006,326613.8777728943,342991.26665734686,176883.36073627617
52133,Friendswood,TX,174367.1717301144,174309.56815268038,175889.06729591126,182186.60296617044,191663.2018924822,202443.2921336853,208017.4684390136,214325.5149375476,216310.43906621417,214856.17017718373,217018.46935585924,207570.96336940196,208917.623317893,222276.5923434959,239207.03057766156,260735.07896467578,278034.58881435986,290261.0955169444,298537.4172376505,308043.09038918425,325349.03945904295,368004.07681945106,422420.02713160746,431253.3274526872,251333.2048975383
47956,Teaneck,NJ,202209.96713543005,227158.96995393318,257006.40600400083,294826.9269197473,335649.038950253,380860.84668524144,420482.4443548969,420558.2564997829,400914.59876363823,374157.67794484383,364789.3156565405,348354.6068798755,342625.79406629107,353526.029371659,369236.53929588106,370890.3878396165,384039.58708842815,405959.51476481644,422454.74351974105,436474.91689662606,457960.6862408305,511991.0334376422,552609.0995451912,563241.3538666642,383249.1142367322
7045,Shelton,CT,210658.78048069522,234657.58187187163,258623.4019091717,293590.3397734579,327800.848626824,363188.71766485745,384865.929584381,375098.188886175,358019.9445138516,323325.8915782667,314213.2954612173,300959.42559777916,292482.64700849436,295565.7322449683,305253.7447712079,309169.85270421905,316502.611508088,323058.2283765688,329985.2409820684,330777.49968031707,344508.114230322,400170.69391734066,443423.4644266732,461461.19076089887,329056.72360665485
5586,Lebanon,OH,160637.13575139552,166229.2585232451,170976.53002988148,175611.90918593155,182188.03556525064,190456.59136589678,197469.7233871549,197488.58801665562,190809.3851634917,180925.83157815874,179575.31138408394,172303.08178153922,173241.06616306675,179999.82693540072,188123.6594105334,197582.2967183625,208939.81804474708,219642.73778529943,233251.2451682504,246609.06466690148,263607.73480802175,301448.27275726845,337378.37279537664,349459.5777351223,210998.12728004318
39357,Lanham Seabrook,MD,157486.2622506965,163503.94835887736,180339.54061134925,203473.63388695222,238530.894409808,297662.29792368045,372617.6732432735,385733.44597309275,341450.41206299636,259689.53069461184,217948.58535639872,197363.82927381387,194977.65383431411,211355.2356978945,240649.2510483731,263579.4474531563,285881.9823403543,298938.59524893935,313953.96443775075,332481.5562039386,350200.86390883476,397870.3070434064,420481.0155223096,420318.41837592126,281103.6810483643
57317,Winchester,CA,194956.09243135867,215224.70599997378,242036.72789647031,289457.926405732,354678.4733935254,426816.25931303366,464025.5782470077,442777.103662518,327610.6646385101,242818.14370383602,243579.57910833834,241447.1705457156,241223.7730363257,287887.2645117641,340169.8710483752,357292.4670098913,380039.38633787236,404740.5696709251,434026.389426749,442302.2306417899,464977.9668118263,573907.2859418012,674061.0571431228,649304.1860168797,372306.703039306
39839,Montclair,NJ,292769.9199444418,337976.3085211013,392733.8770123834,454338.1124537221,490147.3673846637,557557.1568990637,609582.8931677433,604066.6393206561,582425.0302408185,531583.3633345073,519358.347887546,502488.79628617875,479067.67446442443,504934.4155251728,559441.2275551659,588950.2902282547,618235.5935608783,640698.6807504743,670959.8535979327,689041.3305931645,707974.28494492,819399.9121271946,908160.878245837,944089.3279300544,583582.5534156793
31419,Elmont,NY,195049.22144591215,218256.74247084817,246119.76658328125,286268.59638543084,327400.80418359133,369777.05358624406,417852.97710239724,416718.97137152124,386499.4330232443,339962.7494171371,324683.9729880344,312027.40592693334,303095.4409199298,314575.1883007302,335509.34802030865,358032.596900396,383170.3098222076,416383.97411638504,450177.12031062064,479337.6567846667,512733.72104126407,557189.1200461969,602048.9215729329,608542.2228807455,381725.5548000399
5033,Hallandale,FL,76493.37863829713,90621.573601294,110789.41833814753,126471.80220945903,149189.68421211393,186491.6023834952,230810.81892847983,224357.0317956529,173210.67498663903,130728.24712561873,120950.69966271608,117980.66492871304,125969.20850960918,150924.24421337168,172251.7392815016,186609.46483634858,192191.6943058756,198429.63317648091,205257.86957711432,206855.61569184632,209708.7821325267,232207.20778409272,292667.8165825286,320661.59840374463,176326.26963773614
25879,Middle River,MD,123600.67472958365,128278.83546353372,134020.04879500598,147272.4706433605,168646.48292092152,197919.96799651932,241016.50441567894,255539.68319146312,253034.5093212781,231042.36859016007,215669.1067050926,196805.3923859077,190731.66535853304,193341.16557017178,202255.6725389541,205079.81785868236,208735.97343500901,214055.064064351,223350.86545786113,234636.48026296796,244949.896300104,274532.8696849893,296075.2174887298,303276.89525800996,211827.8178515362
56207,Marana,AZ,165281.90691054365,176948.11700116214,181811.38027726568,190438.8421330303,206441.5465926781,253006.4505754223,311030.80056059215,309407.42780924746,271970.6837619972,232244.146340235,215796.30477960812,193514.26913530487,193837.7983574857,211751.1332323714,225374.26534931277,231464.1864747629,241548.21883711065,258972.65404891537,270524.35674078576,284270.964548358,301331.87659845746,361396.1604037199,427697.1423495102,424502.1728366413,255856.78356893826
55142,Westfield,MA,121773.59341579792,127549.208089452,138306.9985089065,154970.28240626096,171143.60350023452,193452.68806233196,207463.71465727428,207690.45693689465,203864.97541364926,180416.65442745158,162537.60875547727,194956.27300221566,199970.76325032898,202873.80038686222,204840.1302864747,209068.73427693293,221959.35965837233,229004.09861232128,238846.51975142708,242817.15063196677,257345.70425873293,290096.4363097869,317991.3083163443,330150.0685592728,208712.08881144878
56162,Painesville,OH,117540.69138676776,123108.84144802392,128755.30251281337,133717.28200797722,139025.82340293995,142869.95656857113,147273.48521936798,147398.83398640354,140177.23956679006,129622.68629986886,122829.16867640261,112950.47775017418,111822.76421609876,114441.56419843598,115627.45164986934,120008.23624620684,125242.82493113745,128509.75898127821,134832.3722151326,141130.00078750192,150323.0529454492,169208.17973757675,182896.95396402487,188007.27704641814,136138.34273938462
37063,Aiea,HI,239128.7378664055,246614.22438107085,262809.8771406578,294658.42231476965,348372.714173915,414343.5463762212,483293.03107529524,510516.5735394443,524453.6186650427,481265.5648647724,466843.7227993926,475531.2035623459,468647.4405986164,489754.4850427234,523192.76533358917,559302.4270105832,597493.1748290913,632866.5224994438,657112.4140948339,666865.0522444664,679162.0745532187,756445.1575095438,863790.2517419336,854679.6957506466,520714.279082001
39089,Hyattsville,MD,110251.67557341825,115870.87526343392,130628.91298570934,152756.18775606516,183565.48380486338,234126.2701953197,302437.4185179746,319761.62061456306,284324.52567690524,218312.39157509583,180036.35373967697,169220.74974109593,169951.88907252453,196611.12206899005,225011.52742320384,249330.99981465566,275870.7157784147,294729.23290053935,307762.3236388265,321362.21857157274,343354.02135362965,384683.3548928282,399110.35007354856,395589.26176929317,248527.47845008955
21355,Woburn,MA,231923.27468817914,270038.69000022596,305006.79474322224,340666.45910832175,365581.52609793394,390985.6219009294,387510.2586218868,364923.76588896086,344411.84893885534,331417.3635711468,335480.2934959046,328055.2303996141,331111.58124689996,354029.2331646853,382151.6304103948,403246.47209786833,436578.9164801417,470124.9772507173,508219.7182883798,513318.4322199657,543599.4502257629,601025.6318414803,646286.7361766897,649887.646090131,409815.8980395124
17163,Brighton,CO,186557.0512195028,212104.95219926702,224498.50946058574,229599.58081394495,229888.80563301864,231460.02025303178,231612.08216590443,221844.69631348096,199834.2315669014,190708.65513898406,191233.21846006534,181529.65258875987,183894.03632052208,203463.06841443948,224975.49962082284,261954.44877138277,295593.2710466092,325063.70183630375,350387.5821694072,364654.1765863357,384749.4404216972,449336.7428434801,518875.69613324053,501813.77262423036,274818.0371917465
46704,New Berlin,WI,161825.7436337948,169221.9109028146,179066.11467761197,191820.3473458417,208152.89100043708,223116.63155378122,232643.07027151028,233299.21761298992,230498.14304217792,221442.70812413996,217956.8086437794,206903.35144362436,206686.36021370706,214460.242339974,225247.03095719707,233198.39288008751,248758.54509579868,260665.17823912986,274237.63731816,287513.59278958716,305186.65047797916,337373.16979146324,363020.38076211995,383116.9975602828,242308.7965282496
41716,Williamstown,NJ,126464.26062819494,130908.33017833433,142045.1268564997,160892.20345406825,187415.76594816623,213983.52678266002,240195.17636820182,244758.74250208668,236638.6138392944,216824.50203061444,205996.11102174004,189320.3021982552,182530.8358520308,185907.3416625032,188463.87417092556,194091.7238212355,197000.21020940391,197835.30021312818,197857.38563978454,207648.59710299587,223235.17416194474,260851.53280037214,296833.63131939387,312934.75194941624,205859.7091963021
396136,Lutherville Timonium,MD,197434.01854973042,208054.49530738025,228155.83320546316,256275.8870892496,298078.09673274826,347223.9870377976,390859.8647376005,392928.01586652733,378789.9732448018,350157.0474992052,336663.7500127146,318431.446289672,317230.2932354602,335350.71196881257,352033.82999217766,356022.6707453685,364793.84628229315,377163.6000828123,385674.65788636147,388898.61898028484,396382.3405711549,430903.51656082267,459245.70519894426,466911.02612864855,347235.9680502513
51617,Culver City,CA,253220.33458373055,285514.9112153652,326156.4789522699,385952.4361487759,472429.17564673786,555353.9791422767,619018.3939127837,611559.7353611585,550046.1000921297,500141.29426012957,509366.25389663805,476182.10705896234,459206.6052787201,537610.5855040777,615315.9400308218,661476.6496983567,690764.5614755154,786070.6898723611,956411.2540140267,1024407.6946383574,1074778.4246992131,1188795.8857032545,1340254.050458981,1288180.1491971293,673675.5704517405
47876,Streamwood,IL,138228.83672259937,152883.41456345213,165610.10428822818,178931.5166668168,192648.0983671693,207607.60869936008,223354.70883363788,224655.78374830124,212093.69914454818,182743.28964592726,166949.83719470908,145500.77914890394,128747.21065847097,135301.71361771066,156249.1567874479,164384.33238643137,176782.92172807886,189969.40898638754,203612.9075973084,209055.64452108007,214399.74075259655,238493.09184237212,264708.87592311774,271335.3605528177,189343.66843239474
15592,Manalapan Township,NJ,230673.5977041281,264303.64583220234,297814.0311295832,336775.9703779997,375162.69448046526,419327.72182382917,457007.61283617426,444937.73797595105,419812.83717417804,400765.7761435714,390905.32127556414,373163.64663375245,366999.8430186028,383591.5257638742,409615.00050230743,422629.7963857684,430825.66126858414,442779.86108935205,465323.8976044183,481854.23127830547,499625.9390705112,573763.1993523383,650228.6117684505,670094.5993033458,425332.6149913858
8283,Clinton,MD,170969.9574133505,176228.33036902838,190968.85311086287,212121.3006667575,244808.35249132742,301447.29327626835,372196.2382815739,389663.432046505,350789.18233639566,276327.0224279466,237631.32793029607,217435.94861144305,209829.85958271674,226100.53803256305,248180.11210926514,260496.60940623935,274746.97727671626,293518.9027135681,310653.39211216883,319230.6954004053,340136.59058889543,389740.7202530371,415718.49663984403,419148.12838276755,285337.01089416427
53642,Nottingham,MD,135279.22794590864,140212.86813547034,149831.46246814687,167278.17627362345,196672.40627623364,230807.94207238243,270466.80245957704,279935.1567319084,270348.77035710274,250139.9265133656,240583.47084471924,223436.75214946398,217552.38333910855,223079.6149154002,230980.44466410638,233422.762630603,239377.96114790498,243624.17100707395,249390.91147134654,255605.02172806676,263068.05363068025,288860.09799061716,309535.23825736454,316392.44200959173,234411.75270915686
11594,Germantown,TN,237858.7894525472,241610.20126024995,244402.05141255606,249419.43842063833,257824.40378746061,267552.14546288416,280690.42026876437,289006.58927466784,275328.3581470302,262914.9615475038,260031.11244300022,250414.15797362462,257776.32764501325,268817.3474564777,278978.76996470074,287378.83923186583,299309.1440454524,315003.2782270361,331301.6134277081,346168.8226192623,369967.7993435626,417113.7478443151,470157.24128937064,479752.3634774585,301615.7468342979
33074,New Hyde Park,NY,295712.0164227701,332163.5683063053,371273.93659107457,423151.46541273245,475543.6926800437,535973.9544689181,586645.1869823649,566068.1237803709,535194.7212997504,499601.24344497174,493828.57309492055,483119.50436826824,477264.2143551708,491045.0205367382,525943.0356255636,555225.6061149779,599140.6010325527,643861.8103922706,685220.2121752874,711455.7598273839,733579.3868280328,764903.8055657017,801720.7790517934,813288.359521208,558371.8574116322
11177,Dunnellon,FL,83641.60397384924,91621.51367163245,95070.64961202051,101031.34436963762,111521.6684879618,136092.57263078107,175329.4989616268,175080.53387371902,150827.15554288446,128404.23518524755,114764.58628372836,99870.06333870256,94537.89917581841,100318.44464050197,107464.41212141613,116719.0327438555,127667.64535159206,139650.22630835007,154116.54694119366,163608.77582786957,175858.25396629676,214253.18477412357,268829.2995827514,278053.83506768616,141847.20760138528
13578,Rome,NY,66174.8726517628,67249.85601399132,70088.17916395205,74392.59781592323,80105.55462632778,85541.00399503851,92048.89784344878,97877.47298845251,99279.31826215058,99225.63538145827,99082.37525833235,96510.25346425308,94948.39241087627,95251.75426990796,95709.11369408369,96261.93972247052,97053.53801619566,102400.85333681385,112723.38335099303,118070.42575266668,128642.38328612289,150806.53037552861,167588.4786696966,175365.17189038475,102599.91592670132
25165,Holly Springs,NC,217923.41860241423,223807.60358455862,226708.72213238027,227632.30702612884,232272.8578014601,240484.24831815393,259107.12274282426,275531.41224752786,275889.48452797736,265763.02468189184,261123.10111494665,251107.06691991488,247706.29820576333,259215.02553834443,277109.1713946944,293278.37979484943,313473.43391002633,330938.7433630984,344061.25659840996,354927.863667689,368537.882251719,430695.37068400515,547943.1788300376,546734.8703123236,302998.8268437975
31277,Duncanville,TX,83431.0663462409,84438.67581496293,86742.0446826284,89421.88250301941,95663.82192485058,100054.4124418742,101875.82960214613,102989.42665984103,99025.07823872786,94123.53112726666,93352.5571216379,88857.81548357637,88597.9134368815,96665.24072749731,107594.6766187431,120040.14279502654,136257.94413339449,153639.4781522785,173846.01709975328,187728.56510868037,198656.93845318918,230249.18802458272,276122.75066115626,280109.1902659955,132061.84114266463
39084,Hurst,TX,110268.47052945277,111494.94207447051,114364.44959214168,116241.00049973356,120935.55501926655,125976.3520234181,130267.95025500622,132042.72689073812,129660.95515696939,128878.67874662363,129089.80822294067,122367.89046224901,124021.4268502526,132117.27161522463,142315.5896256348,155002.16852797757,175262.2680805001,196655.10579574693,215284.24966346822,226060.43698406234,240544.27908656004,273946.44304002466,324724.9509832953,330576.7529718233,167004.15511239917
19223,Martinez,GA,114319.99651157728,116931.37235575927,117480.41409175057,120610.97771718398,126852.33732059608,134561.69252297326,145277.16182668172,153495.4320529388,157129.68157284879,152778.61560313575,148678.9263514077,142250.3703159055,136783.14161254247,139911.75540466057,143647.65847123624,148779.77190151013,154897.71474325648,158357.46331126688,166527.31264031967,174795.48051669647,185848.14066842795,211366.61217058447,242733.83089813296,254190.00172512134,156175.24426277142
33189,Norwich,CT,113027.5521688675,117763.16994358272,129865.8423075601,148285.33646334521,171292.00249006515,190095.8163789775,211618.10360208733,213343.93375184815,194651.3815798146,173277.70986509457,168381.1110189281,154750.7750494843,144293.06706525615,143689.1801348019,144807.770645457,138780.31298342033,140191.32089602368,145883.7891209598,152905.19052687194,156097.4127967386,165853.4586149674,196373.73883148484,222400.95890605787,234593.0142864629,165509.24789283983
45470,Golden,CO,243685.4077314985,275562.1773069602,289912.7995420379,296610.2593315617,303074.7892329602,312460.3232492594,323988.12250573304,327114.85535500845,329559.0463263259,326812.09543171135,324743.449910266,315343.48814468447,320245.4572932978,350183.37803824944,377605.0546343357,416954.6332676103,461406.7873181024,499607.89721201727,533656.7840042281,566570.2532024377,607050.0488196845,715105.5174708031,834627.3484515111,808298.5230639712,423340.77070184395
16961,Bell Gardens,CA,133914.20929438752,142754.21061955873,159481.76063987223,185993.68894601217,234519.62947011078,294450.92540390947,355931.010041841,373672.2794094125,313206.2856643087,237935.80301768697,215678.47517971243,202307.16736063408,201211.59247636175,236710.5714911508,277779.8748708334,304494.4598326544,323345.1147166504,364324.9393641548,411908.2543768824,438745.7416473963,473500.95280246175,539258.8640605564,601070.1717932052,605069.3305596517,317802.72137664194
33330,Park Ridge,IL,306578.20538412704,335391.7351276896,366208.41720433085,394612.4055748777,423800.0088762222,462542.17413608776,514294.2618153026,511633.707186294,454009.5102813198,395898.9287764539,356060.8810261081,328899.1512099885,314644.4745920342,337754.4431547487,372930.0274242104,383880.6233631524,396170.8446176126,404600.9555276623,411904.9895732876,408396.3863798003,409863.61951798835,446038.1292625328,477189.03810400114,485912.26378494117,404133.96591253224
12087,Jacksonville,AR,78805.888755957,81298.59214723525,84088.85078340796,89161.86894771481,93800.09553208575,97471.11982874967,104355.96396397868,106553.03185351343,107453.73501369928,105646.6136506814,109235.62413311051,103505.84099599086,101748.06991715274,102190.29181563621,105366.08694055042,108251.42362001062,108490.35013317676,106596.97510529247,108485.99316339706,109797.4387971547,116118.35458034957,129796.4857639409,144269.5165057676,146592.7726471408,106211.70769148727
12391,Lincolnton,NC,94853.22793320363,100069.28557732566,104103.35211952862,103459.99299207148,103585.70355321172,109466.0187988993,117178.4605362779,121397.6504489464,125291.48821454745,122315.44898538066,117086.21114091983,112936.7939961303,113226.6999643377,117264.32122178382,120269.13133220345,124359.19836332428,131223.42160876605,142207.64466461726,156195.72607503537,169169.45664740496,183973.35983009986,218233.62240212192,259949.82637766385,270672.8122934496,139103.70229488547
51370,Chelsea,MA,120836.76900604629,146154.18459418454,178447.22245146564,206320.5204301042,231329.8970461958,252497.85860661647,253299.16594405624,241119.805848454,213356.6311120957,183007.4469703352,184441.8057777818,179629.06468965128,184947.1860465751,209570.58371047353,231487.5405639395,256073.7271955077,300151.41748391395,337986.05407933175,377759.3365842761,394131.41263140476,419320.48194600013,446662.63546855905,472815.60750703345,476339.28105646215,270736.90153126937
11828,Harvey,LA,127906.89662080938,133937.05402297803,140319.5319617658,149758.65837804475,156182.46016890835,164521.5892729305,179662.33949756817,187216.982367886,183721.1963657049,182266.76484316183,174987.75130677375,161531.47286412987,152907.6263224874,150533.0394551611,145279.80650506951,150455.6825731325,153817.85318758295,153376.26886761235,160167.81153969327,173559.1474394539,186497.07418540108,204447.83825469433,215586.73245956594,202189.30904771204,166284.62031284286
40554,Reynoldsburg,OH,124034.66602508903,128685.70640497812,133173.8541302197,137706.68177607367,141886.49289157105,145781.2893092518,148448.39631611435,146147.0507032106,140952.42893893243,135433.5293155575,132074.05780368313,124188.64794749561,116535.95700088958,118891.6120326963,128147.79463360313,136158.98992563394,145042.87254845994,155287.72269324862,169339.84360648628,182149.61485785362,198509.6440209481,230936.0968224633,263423.1152461054,272018.544176184,156456.44204694792
15805,Lincoln Park,MI,65710.73972002571,71681.40798683552,76422.99064719136,79708.9378034029,82709.70098298161,85009.479225094,86716.66810156981,82728.70492288632,71067.78996552098,51878.74751921038,40311.097205943435,32795.81712702769,31154.79265275419,37615.69032600605,47960.99559163438,54613.03159425737,62716.18814317896,71807.22266038488,80234.68930743782,91245.15508630085,99998.04391255994,120395.4506404724,132625.42995471033,135628.43358987253,74697.38352780246
43999,Aventura,FL,180036.1188341884,195475.23456751,223889.4442565939,258467.02960711913,295492.8506333427,363202.0275401124,447545.26852078683,434053.2783035173,341350.61016584066,256628.6698038026,250650.28326291815,249939.6147922308,261395.8467858037,302037.4002634774,337589.7386170469,355841.02758417773,355283.0794482638,345946.19407267595,340702.77458634827,331416.3749315936,324745.1672447299,348955.13244724815,453360.1873165009,499105.1978382758,323046.189642671
14606,Wheeling,WV,64731.50824944675,68353.44904573578,71192.58474167745,73989.68374447149,77857.78016128282,83033.08212039548,88055.65799756428,89639.44154798485,90237.38872501097,88032.95751293386,86908.76440048161,86502.91109461038,87556.5354741017,90853.57524691988,92273.58662002262,98397.07241398255,101503.14295643342,102526.66882590605,109629.97939414576,111611.34180694917,117522.27148915558,130026.46997952736,134967.86063891457,133998.02174386958,94975.07233048015
6819,Rohnert Park,CA,240864.28574347042,298324.2199040995,323844.2265695215,358222.2051896791,413159.5111560828,488201.0972835906,523668.52094797505,477177.75669573754,388423.2806499829,301752.7439955896,301942.5383608952,279620.40017163544,265654.99656381726,328025.99680336955,389875.9218478306,427153.4020889977,470945.41675177333,504185.16114996,557380.7698513222,558688.9831817017,568527.2637901597,632768.5112218496,684486.9475311147,676676.4859850394,435815.4434764665
5317,Jamestown,NY,53872.71163315538,55924.198189273506,56505.05943447044,56199.686506220496,62930.52852684725,64523.77692014459,65482.39075869484,67661.53503851114,69325.54155743163,73181.34095268758,72428.91230416094,66557.63872830007,63492.22037714117,63641.19258456718,64539.157776790504,65284.07812517998,66477.94497924666,67587.97119182059,69233.24213732057,72288.24386410428,78495.62678719878,91259.1458831512,104816.45863391862,107320.62301429707,69959.55107935976
11491,Fort Lee,NJ,233064.8103449739,260671.3704339351,299717.035894122,338099.77143656043,376899.0361381146,442185.4184709527,489330.81106588314,477786.63263875246,455790.7229997844,388496.4583071601,363858.2750448957,350228.4013116935,358445.36555950955,381832.5678316343,409728.0388863408,416350.0096656263,418105.2817875022,431632.5753026583,441421.5163856056,447010.4136662478,459734.6921916676,488465.93031655153,514510.1461312547,527184.6050862407,407106.2452874028
4592,Englewood,CO,170326.46851975398,193780.59054767143,202171.33635598162,207702.230000454,211656.8943053862,215000.99885669295,216785.01410079034,214465.7616445364,204988.78643818534,200106.01809029406,198978.10204077038,186738.06661307742,191342.12901843,217016.8846700896,241628.23074514628,278079.93569012685,315100.6645848366,346641.8857220556,372488.1066660893,391998.0965131394,422091.9777807175,481625.53529878083,539422.397014889,520943.58532448485,280878.3206892658
13613,Roy,UT,130907.80486591009,137369.04860833444,134759.96947837705,133447.56444920495,136519.08166769732,138238.81800622886,143457.1230644133,158578.57367046716,170391.09186356555,157973.02312386545,153388.41019764476,144551.7572070272,140844.494124662,151294.3376273342,159521.36705462984,169219.8285606931,188665.31925963706,210184.10183612086,234899.44342379717,259306.7805968261,286287.7714351516,360293.39117723604,424730.0429926194,410214.8188951308,197293.4984661073
50721,Amherst,MA,176448.59309187127,188002.5484666487,204079.07965869983,234812.35980732203,277324.75501690555,306858.0951131941,319419.5278146819,322124.7619417186,322661.6724918448,310953.44621837774,309688.46888285916,300881.8455100738,290823.1136300986,298891.3642911252,309522.90647985786,311210.24482490716,317910.16834677215,325364.2081759077,339400.27123625047,347942.4853787602,364973.2616242252,405975.21979408036,449108.1488718617,474061.89640284446,312851.60179462034
37219,Auburn,NY,67091.24710080381,71886.68740726137,77197.40684741839,83693.03372149671,93432.23123189759,103618.12048643855,116920.76221240494,124900.17237588123,126754.61189686875,120215.19194371707,116680.548088682,114495.31815988629,114858.03806168155,116093.71846768325,117083.7451716278,119922.72499104722,119771.17861707928,122934.79185956072,128324.94996487633,131018.22331351641,140473.634282966,161013.26375663307,175984.07317877456,183370.18218743018,118655.57730523474
35356,Hazleton,PA,62035.84208025914,65133.220476838986,63157.40852944722,67884.25590752,76418.5570512927,86403.46901079924,99552.60814250114,106258.06319292322,108478.56062162778,99064.69567829324,93700.81139808132,87892.38451695481,79766.01579772813,76285.7531089305,80315.02676481642,79118.86207693709,82116.92048766198,88914.8303325887,101486.34458182777,116548.10130696192,134051.36172890582,163695.32026157016,187652.25027323363,186997.39635832026,99705.33582025087
5051,Hampton,GA,142056.0763410148,149764.9717162342,155047.28136600676,160395.4696432271,163696.11839386806,166512.14973629732,171339.70441406043,173449.03714940025,156156.3090818613,123950.34821443066,114812.64678618383,101793.29603760858,96841.93111087305,106717.70136102241,126190.15845024958,140203.067208458,151473.12665132177,161517.39017298337,177379.13355335896,195248.43700914553,212882.02211754673,254529.13409384852,316788.4334700575,328226.66811952286,168623.77550827424
54053,Rancho Palos Verdes,CA,505052.5500161331,543640.67434833,597717.596457647,687838.0441102559,826136.8314052658,958729.0644917093,1080393.8686073027,1054556.6957931533,942282.9936062222,843779.7882275563,840632.2287755053,815526.993666232,806396.8297210835,906768.6189666945,984975.021592893,994184.1388592031,1006375.5212376775,1098586.680981644,1211892.92673089,1251056.2152906684,1287418.0527028907,1505758.085557066,1781394.4316571339,1748179.9428909821,1011636.4081539224
32105,Hudsonville,MI,157629.84224609364,164607.39252443673,170266.56152527416,172725.16726091984,178481.57110018074,182508.23869372558,184428.4651647642,182236.36630496755,176960.43492240526,171107.9919455646,167844.13795030993,165501.4390992649,166897.97830721215,177317.36777090756,192353.79910205308,207556.50471536303,224432.35397988092,242063.89672575044,256477.63804599945,266792.3110091996,282467.87234631676,321851.01900621905,363668.8184180762,372979.8054151069,214548.2072324997
43755,Villa Rica,GA,92652.66007356568,99928.92768270512,103251.98244835528,105091.9751601524,107830.1972597725,111991.23530556289,115830.821914415,118781.77127093075,113513.52411157238,103370.57553660883,96066.63267707491,88209.17895455218,89766.5625314864,109511.52894151483,130555.11152362496,138915.28557310984,147590.94663567384,159334.95758240586,174983.11728311004,188693.27067572562,203540.4078182735,247877.68899715602,305105.14677465445,310144.4649240052,144272.41548566704
39916,Mundelein,IL,180016.78343030615,195909.40165209258,212511.07878759716,227601.6868008227,241808.75723731835,254190.7453470741,266857.0820622638,267590.0591163559,250609.82971592448,222183.98677618624,208916.80877730573,187856.96216962035,180574.65490510824,191738.57362423427,209962.05022640145,219132.9444417943,229962.7670897186,238648.88941946265,243916.0177110191,245559.6219812805,252142.5741918902,279362.3789582992,305882.72012615943,314047.4662946972,234457.6600351222
51882,Ellenwood,GA,125182.01601170884,135072.18577368985,141701.50629837287,146395.98526246185,149230.1840058218,153593.89544577053,157479.70083374158,157588.55991368173,140237.9304357839,105173.54089767738,90803.13073351751,78810.4760795963,72535.3583882138,81640.5199603343,100633.95923686982,114412.15300735111,127201.86182542886,141578.2982417407,158569.75604696543,174785.33423926382,189555.91114531123,229032.70315859315,291567.9829969012,297949.50889515993,148363.85245141492
41621,West Babylon,NY,179885.1168541999,206160.527754145,241308.73766793843,289126.8713857438,333855.9694476171,377446.6634606885,412397.1037879169,408395.21406517614,382461.3016183546,343070.92263023346,334332.64288889506,321482.52723621705,306773.3204032467,305642.6526062244,317229.4872209713,331671.74285185547,340943.54552473745,355631.3491110438,349961.92871140526,398917.5752458293,424032.7968914817,462204.68665388273,504573.1420136199,505095.85816523223,351358.40350819397
54320,Saratoga Springs,NY,152749.6271262948,161395.99917334912,178572.76849322548,202784.19767635947,240063.19351052737,275502.5288862341,302974.4049117511,309671.4794221914,306817.882457234,298668.0859700246,299304.0086856583,293870.4152893073,296010.9469681076,307061.1680231769,320091.67610614974,335226.36099192384,354853.23679093405,363624.7909306571,377028.4073923182,382901.88776029577,392606.49845314864,445259.80759676616,500040.31954646745,522803.1501363837,317495.1184291036
